,,0
new_tests_per_thousand,total_cases_per_million,0.1549749735630687
total_cases_per_million,new_tests_per_thousand,0.1549749735630687
total_deaths,total_vaccinations,0.15500791108352205
total_vaccinations,total_deaths,0.15500791108352205
total_tests_per_thousand,male_smokers,0.15510868130854277
male_smokers,total_tests_per_thousand,0.15510868130854277
total_tests_per_thousand,excess_mortality_cumulative_per_million,0.1551953859317699
excess_mortality_cumulative_per_million,total_tests_per_thousand,0.1551953859317699
total_cases_per_million,total_boosters,0.15520265437398054
total_boosters,total_cases_per_million,0.15520265437398054
positive_rate,hospital_beds_per_thousand,0.15558458289628063
hospital_beds_per_thousand,positive_rate,0.15558458289628063
excess_mortality_cumulative_absolute,hospital_beds_per_thousand,0.15564236709112036
hospital_beds_per_thousand,excess_mortality_cumulative_absolute,0.15564236709112036
people_fully_vaccinated_per_hundred,excess_mortality_cumulative_absolute,0.15585215281256223
excess_mortality_cumulative_absolute,people_fully_vaccinated_per_hundred,0.15585215281256223
people_vaccinated,male_smokers,0.15607043687643876
male_smokers,people_vaccinated,0.15607043687643876
excess_mortality_cumulative_absolute,male_smokers,0.1560984292972936
male_smokers,excess_mortality_cumulative_absolute,0.1560984292972936
total_vaccinations_per_hundred,aged_70_older,0.15626427525279096
aged_70_older,total_vaccinations_per_hundred,0.15626427525279096
excess_mortality,reproduction_rate,0.15628984110770955
reproduction_rate,excess_mortality,0.15628984110770955
new_cases,total_deaths,0.15638081917652968
total_deaths,new_cases,0.15638081917652968
new_tests,human_development_index,0.15681644280822865
human_development_index,new_tests,0.15681644280822865
aged_65_older,cardiovasc_death_rate,0.15707503129192157
cardiovasc_death_rate,aged_65_older,0.15707503129192157
new_deaths_smoothed,new_vaccinations,0.15778470349879375
new_vaccinations,new_deaths_smoothed,0.15778470349879375
total_vaccinations,male_smokers,0.15789095305176615
male_smokers,total_vaccinations,0.15789095305176615
total_deaths,people_vaccinated,0.1579093023163577
people_vaccinated,total_deaths,0.1579093023163577
aged_65_older,total_vaccinations_per_hundred,0.1580121439111933
total_vaccinations_per_hundred,aged_65_older,0.1580121439111933
male_smokers,people_fully_vaccinated,0.158175831865281
people_fully_vaccinated,male_smokers,0.158175831865281
gdp_per_capita,people_vaccinated_per_hundred,0.15834333611668286
people_vaccinated_per_hundred,gdp_per_capita,0.15834333611668286
hosp_patients_per_million,new_tests,0.15847250773612873
new_tests,hosp_patients_per_million,0.15847250773612873
excess_mortality_cumulative_absolute,total_vaccinations_per_hundred,0.15856404901433843
total_vaccinations_per_hundred,excess_mortality_cumulative_absolute,0.15856404901433843
new_people_vaccinated_smoothed_per_hundred,new_people_vaccinated_smoothed,0.15881992090580765
new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,0.15881992090580765
reproduction_rate,hosp_patients_per_million,0.1594956837582422
hosp_patients_per_million,reproduction_rate,0.1594956837582422
aged_65_older,new_deaths_smoothed_per_million,0.1603034699752999
handwashing_facilities,diabetes_prevalence,0.1611471005840795
diabetes_prevalence,handwashing_facilities,0.1611471005840795
median_age,new_tests,0.16116870603809022
new_tests,median_age,0.16116870603809022
new_tests_smoothed_per_thousand,aged_70_older,0.1613036693886146
aged_70_older,new_tests_smoothed_per_thousand,0.1613036693886146
total_deaths,new_deaths,0.16146352578657439
new_deaths,total_deaths,0.16146352578657439
icu_patients_per_million,reproduction_rate,0.16212774938947344
reproduction_rate,icu_patients_per_million,0.16212774938947344
people_vaccinated_per_hundred,excess_mortality_cumulative_absolute,0.1623189607432793
excess_mortality_cumulative_absolute,people_vaccinated_per_hundred,0.1623189607432793
new_tests,gdp_per_capita,0.16257174005198477
gdp_per_capita,new_tests,0.16257174005198477
aged_70_older,new_deaths_smoothed_per_million,0.16328786397793657
median_age,weekly_icu_admissions_per_million,0.16455435556122416
weekly_icu_admissions_per_million,median_age,0.16455435556122416
new_tests_smoothed_per_thousand,aged_65_older,0.16455971403575426
aged_65_older,new_tests_smoothed_per_thousand,0.16455971403575426
diabetes_prevalence,excess_mortality_cumulative,0.164613536376576
excess_mortality_cumulative,diabetes_prevalence,0.164613536376576
excess_mortality_cumulative_per_million,hosp_patients_per_million,0.1649650923867216
hosp_patients_per_million,excess_mortality_cumulative_per_million,0.1649650923867216
cardiovasc_death_rate,total_vaccinations,0.16512078702999808
total_vaccinations,cardiovasc_death_rate,0.16512078702999808
gdp_per_capita,hosp_patients,0.16522427575004783
hosp_patients,gdp_per_capita,0.16522427575004783
human_development_index,weekly_hosp_admissions_per_million,0.1652702406951935
weekly_hosp_admissions_per_million,human_development_index,0.1652702406951935
hospital_beds_per_thousand,diabetes_prevalence,0.16538598742272698
diabetes_prevalence,hospital_beds_per_thousand,0.16538598742272698
gdp_per_capita,people_fully_vaccinated_per_hundred,0.16646066710706206
people_fully_vaccinated_per_hundred,gdp_per_capita,0.16646066710706206
new_tests_smoothed_per_thousand,female_smokers,0.16696121706188055
female_smokers,new_tests_smoothed_per_thousand,0.16696121706188055
new_people_vaccinated_smoothed,new_vaccinations_smoothed_per_million,0.1674343465062226
new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,0.1674343465062226
total_cases_per_million,new_tests_smoothed_per_thousand,0.16770903731358858
new_tests_smoothed_per_thousand,total_cases_per_million,0.16770903731358858
stringency_index,hospital_beds_per_thousand,0.16804332688645074
hospital_beds_per_thousand,stringency_index,0.16804332688645074
new_tests_smoothed_per_thousand,human_development_index,0.16844143592124086
human_development_index,new_tests_smoothed_per_thousand,0.16844143592124086
new_vaccinations,new_people_vaccinated_smoothed_per_hundred,0.16894433151330365
new_people_vaccinated_smoothed_per_hundred,new_vaccinations,0.16894433151330365
new_tests_smoothed_per_thousand,weekly_hosp_admissions_per_million,0.1692924413763397
weekly_hosp_admissions_per_million,new_tests_smoothed_per_thousand,0.1692924413763397
new_tests,new_tests_per_thousand,0.1693147332935162
new_tests_per_thousand,new_tests,0.1693147332935162
excess_mortality,icu_patients_per_million,0.16970497882029956
icu_patients_per_million,excess_mortality,0.16970497882029956
excess_mortality_cumulative,total_cases_per_million,0.17059046899532035
total_cases_per_million,excess_mortality_cumulative,0.17059046899532035
female_smokers,excess_mortality_cumulative,0.17123489929069835
excess_mortality_cumulative,female_smokers,0.17123489929069835
cardiovasc_death_rate,people_fully_vaccinated,0.1724149531759679
people_fully_vaccinated,cardiovasc_death_rate,0.1724149531759679
new_vaccinations_smoothed,new_vaccinations_smoothed_per_million,0.17245606403969843
new_vaccinations_smoothed_per_million,new_vaccinations_smoothed,0.17245606403969843
hosp_patients_per_million,new_cases_smoothed_per_million,0.17249457525486225
new_cases_smoothed_per_million,hosp_patients_per_million,0.17249457525486225
human_development_index,total_deaths_per_million,0.17284986711480427
total_deaths_per_million,human_development_index,0.17284986711480427
hosp_patients_per_million,new_tests_smoothed_per_thousand,0.1731206337469236
new_tests_smoothed_per_thousand,hosp_patients_per_million,0.1731206337469236
total_vaccinations_per_hundred,gdp_per_capita,0.17333113703220396
gdp_per_capita,total_vaccinations_per_hundred,0.17333113703220396
excess_mortality,stringency_index,0.17338761936322405
stringency_index,excess_mortality,0.17338761936322405
total_boosters,male_smokers,0.17378733150413272
male_smokers,total_boosters,0.17378733150413272
new_people_vaccinated_smoothed_per_hundred,new_deaths_smoothed_per_million,0.1742244541573745
positive_rate,excess_mortality_cumulative,0.17658695539122682
excess_mortality_cumulative,positive_rate,0.17658695539122682
total_deaths_per_million,gdp_per_capita,0.1766814743619502
gdp_per_capita,total_deaths_per_million,0.1766814743619502
hosp_patients_per_million,excess_mortality,0.177071068446437
excess_mortality,hosp_patients_per_million,0.177071068446437
median_age,total_tests_per_thousand,0.1774930443678987
total_tests_per_thousand,median_age,0.1774930443678987
aged_70_older,new_tests,0.17767672608374901
new_tests,aged_70_older,0.17767672608374901
female_smokers,hosp_patients,0.17838628407067117
hosp_patients,female_smokers,0.17838628407067117
cardiovasc_death_rate,people_vaccinated,0.1784443281085922
people_vaccinated,cardiovasc_death_rate,0.1784443281085922
aged_65_older,new_tests,0.17850277327993413
new_tests,aged_65_older,0.17850277327993413
total_tests_per_thousand,life_expectancy,0.17858989821704904
life_expectancy,total_tests_per_thousand,0.17858989821704904
human_development_index,icu_patients_per_million,0.17939755281188002
icu_patients_per_million,human_development_index,0.17939755281188002
weekly_hosp_admissions_per_million,total_deaths_per_million,0.17947155652216315
total_deaths_per_million,weekly_hosp_admissions_per_million,0.17947155652216315
male_smokers,excess_mortality_cumulative,0.17975172217507324
excess_mortality_cumulative,male_smokers,0.17975172217507324
total_deaths_per_million,hosp_patients_per_million,0.1800961215059981
hosp_patients_per_million,total_deaths_per_million,0.1800961215059981
new_people_vaccinated_smoothed,total_deaths,0.180580014154896
total_deaths,new_people_vaccinated_smoothed,0.180580014154896
population_density,hospital_beds_per_thousand,0.18084707681342135
hospital_beds_per_thousand,population_density,0.18084707681342135
human_development_index,hosp_patients_per_million,0.18090951893982374
hosp_patients_per_million,human_development_index,0.18090951893982374
stringency_index,new_deaths_smoothed_per_million,0.18106256892976208
aged_65_older,total_boosters_per_hundred,0.1819031822656358
total_boosters_per_hundred,aged_65_older,0.1819031822656358
aged_70_older,total_boosters_per_hundred,0.18208797402234517
total_boosters_per_hundred,aged_70_older,0.18208797402234517
excess_mortality_cumulative_per_million,gdp_per_capita,0.18261445835793821
gdp_per_capita,excess_mortality_cumulative_per_million,0.18261445835793821
median_age,excess_mortality_cumulative_absolute,0.18342683059093878
excess_mortality_cumulative_absolute,median_age,0.18342683059093878
total_cases,people_fully_vaccinated,0.1837789230889289
people_fully_vaccinated,total_cases,0.1837789230889289
hospital_beds_per_thousand,excess_mortality_cumulative,0.18383639344892275
excess_mortality_cumulative,hospital_beds_per_thousand,0.18383639344892275
new_deaths,new_cases_smoothed,0.1838554781609893
new_cases_smoothed,new_deaths,0.1838554781609893
excess_mortality_cumulative_absolute,aged_70_older,0.18388705546248066
aged_70_older,excess_mortality_cumulative_absolute,0.18388705546248066
new_vaccinations_smoothed_per_million,new_deaths_smoothed_per_million,0.18490721149736303
new_cases,new_deaths_smoothed,0.18518615849557749
new_deaths_smoothed,new_cases,0.18518615849557749
excess_mortality_cumulative,new_deaths_smoothed_per_million,0.18544780780814524
total_cases,people_vaccinated,0.18572842549432925
people_vaccinated,total_cases,0.18572842549432925
female_smokers,total_boosters_per_hundred,0.18607813536943277
total_boosters_per_hundred,female_smokers,0.18607813536943277
new_deaths,new_deaths_per_million,0.18614876533655547
new_deaths_per_million,new_deaths,0.18614876533655547
new_tests_smoothed_per_thousand,icu_patients_per_million,0.1863450299287192
icu_patients_per_million,new_tests_smoothed_per_thousand,0.1863450299287192
excess_mortality_cumulative_absolute,female_smokers,0.18660250969626035
female_smokers,excess_mortality_cumulative_absolute,0.18660250969626035
total_vaccinations,total_cases,0.18766583881565574
total_cases,total_vaccinations,0.18766583881565574
median_age,weekly_hosp_admissions_per_million,0.18827615131775935
weekly_hosp_admissions_per_million,median_age,0.18827615131775935
people_fully_vaccinated,new_vaccinations,0.18981671588054133
new_vaccinations,people_fully_vaccinated,0.18981671588054133
excess_mortality_cumulative_absolute,human_development_index,0.1899482594600662
human_development_index,excess_mortality_cumulative_absolute,0.1899482594600662
gdp_per_capita,icu_patients_per_million,0.19021865669722138
icu_patients_per_million,gdp_per_capita,0.19021865669722138
icu_patients_per_million,new_tests,0.19024312308402705
new_tests,icu_patients_per_million,0.19024312308402705
total_cases,total_boosters,0.1920774591753197
total_boosters,total_cases,0.1920774591753197
aged_65_older,weekly_icu_admissions,0.19209058527568978
weekly_icu_admissions,aged_65_older,0.19209058527568978
new_tests,new_tests_smoothed_per_thousand,0.19277944162378652
new_tests_smoothed_per_thousand,new_tests,0.19277944162378652
excess_mortality_cumulative_absolute,aged_65_older,0.19316695213573054
aged_65_older,excess_mortality_cumulative_absolute,0.19316695213573054
new_cases_smoothed,new_vaccinations_smoothed,0.1941989201343419
new_vaccinations_smoothed,new_cases_smoothed,0.1941989201343419
aged_70_older,stringency_index,0.19555070600474592
stringency_index,aged_70_older,0.19555070600474592
total_vaccinations,new_vaccinations,0.1967269238732041
new_vaccinations,total_vaccinations,0.1967269238732041
total_tests_per_thousand,human_development_index,0.19692134645542145
human_development_index,total_tests_per_thousand,0.19692134645542145
excess_mortality_cumulative_per_million,excess_mortality,0.1976637453316378
excess_mortality,excess_mortality_cumulative_per_million,0.1976637453316378
gdp_per_capita,stringency_index,0.19826240156186503
stringency_index,gdp_per_capita,0.19826240156186503
handwashing_facilities,total_boosters,0.19889729004357087
total_boosters,handwashing_facilities,0.19889729004357087
hosp_patients_per_million,gdp_per_capita,0.1992669642178491
gdp_per_capita,hosp_patients_per_million,0.1992669642178491
gdp_per_capita,excess_mortality_cumulative,0.19957123288353606
excess_mortality_cumulative,gdp_per_capita,0.19957123288353606
icu_patients_per_million,hospital_beds_per_thousand,0.20039077420853105
hospital_beds_per_thousand,icu_patients_per_million,0.20039077420853105
weekly_hosp_admissions_per_million,new_tests,0.20084810835920383
new_tests,weekly_hosp_admissions_per_million,0.20084810835920383
excess_mortality_cumulative,aged_70_older,0.20127672184671147
aged_70_older,excess_mortality_cumulative,0.20127672184671147
weekly_hosp_admissions_per_million,new_cases_smoothed_per_million,0.20230890459438042
new_cases_smoothed_per_million,weekly_hosp_admissions_per_million,0.20230890459438042
icu_patients_per_million,median_age,0.20252379699602904
median_age,icu_patients_per_million,0.20252379699602904
weekly_icu_admissions,aged_70_older,0.20399939791454866
aged_70_older,weekly_icu_admissions,0.20399939791454866
population_density,gdp_per_capita,0.20503365848261706
gdp_per_capita,population_density,0.20503365848261706
aged_65_older,diabetes_prevalence,0.20519168975052626
diabetes_prevalence,aged_65_older,0.20519168975052626
handwashing_facilities,stringency_index,0.20520576230643728
stringency_index,handwashing_facilities,0.20520576230643728
total_boosters_per_hundred,excess_mortality_cumulative,0.20622586001614934
excess_mortality_cumulative,total_boosters_per_hundred,0.20622586001614934
gdp_per_capita,weekly_hosp_admissions_per_million,0.21028682808077537
weekly_hosp_admissions_per_million,gdp_per_capita,0.21028682808077537
gdp_per_capita,new_tests_per_thousand,0.21047311441392658
new_tests_per_thousand,gdp_per_capita,0.21047311441392658
people_fully_vaccinated,handwashing_facilities,0.2109895848631563
handwashing_facilities,people_fully_vaccinated,0.2109895848631563
median_age,hosp_patients_per_million,0.21224182766417166
hosp_patients_per_million,median_age,0.21224182766417166
excess_mortality_cumulative,life_expectancy,0.2124485160892419
life_expectancy,excess_mortality_cumulative,0.2124485160892419
aged_65_older,total_cases_per_million,0.212670888176596
total_cases_per_million,aged_65_older,0.212670888176596
weekly_icu_admissions,female_smokers,0.21331198961622042
female_smokers,weekly_icu_admissions,0.21331198961622042
handwashing_facilities,male_smokers,0.21415213948344594
male_smokers,handwashing_facilities,0.21415213948344594
icu_patients_per_million,stringency_index,0.2145174885523839
stringency_index,icu_patients_per_million,0.2145174885523839
female_smokers,positive_rate,0.21458978985121385
positive_rate,female_smokers,0.21458978985121385
handwashing_facilities,total_vaccinations,0.21504343462359557
total_vaccinations,handwashing_facilities,0.21504343462359557
excess_mortality_cumulative,aged_65_older,0.2150808407407643
aged_65_older,excess_mortality_cumulative,0.2150808407407643
people_vaccinated,handwashing_facilities,0.21590400162388962
handwashing_facilities,people_vaccinated,0.21590400162388962
aged_70_older,hosp_patients,0.21629483692386803
hosp_patients,aged_70_older,0.21629483692386803
weekly_icu_admissions_per_million,new_deaths_smoothed_per_million,0.21959174546703605
positive_rate,total_tests_per_thousand,0.21988715089874605
total_tests_per_thousand,positive_rate,0.21988715089874605
aged_65_older,hosp_patients,0.21993871561889927
hosp_patients,aged_65_older,0.21993871561889927
total_deaths,new_vaccinations_smoothed,0.21999481846730912
new_vaccinations_smoothed,total_deaths,0.21999481846730912
life_expectancy,positive_rate,0.22009145753514286
positive_rate,life_expectancy,0.22009145753514286
new_vaccinations_smoothed_per_million,new_vaccinations,0.2202619279450999
new_vaccinations,new_vaccinations_smoothed_per_million,0.2202619279450999
excess_mortality_cumulative_per_million,life_expectancy,0.223126164187512
life_expectancy,excess_mortality_cumulative_per_million,0.223126164187512
positive_rate,reproduction_rate,0.22607676764717463
reproduction_rate,positive_rate,0.22607676764717463
total_tests_per_thousand,total_deaths_per_million,0.2261036089566053
total_deaths_per_million,total_tests_per_thousand,0.2261036089566053
stringency_index,aged_65_older,0.22670158311462843
aged_65_older,stringency_index,0.22670158311462843
hospital_beds_per_thousand,hosp_patients_per_million,0.22696169019972967
hosp_patients_per_million,hospital_beds_per_thousand,0.22696169019972967
weekly_icu_admissions,weekly_hosp_admissions,0.22888347853202218
weekly_hosp_admissions,weekly_icu_admissions,0.22888347853202218
male_smokers,diabetes_prevalence,0.23103177221110174
diabetes_prevalence,male_smokers,0.23103177221110174
life_expectancy,stringency_index,0.23196545255833634
stringency_index,life_expectancy,0.23196545255833634
total_tests_per_thousand,aged_70_older,0.23213286503947064
aged_70_older,total_tests_per_thousand,0.23213286503947064
reproduction_rate,excess_mortality_cumulative_per_million,0.2323817779487834
excess_mortality_cumulative_per_million,reproduction_rate,0.2323817779487834
weekly_icu_admissions_per_million,aged_65_older,0.23286586811187335
aged_65_older,weekly_icu_admissions_per_million,0.23286586811187335
aged_65_older,total_tests_per_thousand,0.23519899713131417
total_tests_per_thousand,aged_65_older,0.23519899713131417
positive_rate,excess_mortality_cumulative_per_million,0.23613805121828477
excess_mortality_cumulative_per_million,positive_rate,0.23613805121828477
hospital_beds_per_thousand,total_deaths_per_million,0.24014203896863393
total_deaths_per_million,hospital_beds_per_thousand,0.24014203896863393
total_tests_per_thousand,female_smokers,0.24054018669526192
female_smokers,total_tests_per_thousand,0.24054018669526192
aged_70_older,total_cases_per_million,0.24185023965113825
total_cases_per_million,aged_70_older,0.24185023965113825
cardiovasc_death_rate,reproduction_rate,0.24321515986539743
reproduction_rate,cardiovasc_death_rate,0.24321515986539743
aged_70_older,weekly_icu_admissions_per_million,0.24414041748634574
weekly_icu_admissions_per_million,aged_70_older,0.24414041748634574
gdp_per_capita,new_tests_smoothed_per_thousand,0.24436574636361497
new_tests_smoothed_per_thousand,gdp_per_capita,0.24436574636361497
cardiovasc_death_rate,life_expectancy,0.24491080762236456
life_expectancy,cardiovasc_death_rate,0.24491080762236456
gdp_per_capita,male_smokers,0.24554159366006695
male_smokers,gdp_per_capita,0.24554159366006695
people_vaccinated,new_vaccinations,0.24556410308429905
new_vaccinations,people_vaccinated,0.24556410308429905
weekly_hosp_admissions,hosp_patients_per_million,0.24682174805947113
hosp_patients_per_million,weekly_hosp_admissions,0.24682174805947113
gdp_per_capita,total_cases_per_million,0.2468494031326857
total_cases_per_million,gdp_per_capita,0.2468494031326857
new_cases_smoothed_per_million,new_deaths_smoothed_per_million,0.24847882758399797
tests_per_case,total_tests,0.2488463802410912
total_tests,tests_per_case,0.2488463802410912
hosp_patients_per_million,icu_patients,0.249547701658298
icu_patients,hosp_patients_per_million,0.249547701658298
human_development_index,positive_rate,0.2503245703547856
positive_rate,human_development_index,0.2503245703547856
total_vaccinations_per_hundred,excess_mortality_cumulative,0.2513615485185658
excess_mortality_cumulative,total_vaccinations_per_hundred,0.2513615485185658
diabetes_prevalence,gdp_per_capita,0.2526168484711725
gdp_per_capita,diabetes_prevalence,0.2526168484711725
positive_rate,median_age,0.2528060269403977
median_age,positive_rate,0.2528060269403977
hosp_patients_per_million,weekly_icu_admissions,0.2534359625431824
weekly_icu_admissions,hosp_patients_per_million,0.2534359625431824
female_smokers,total_cases_per_million,0.25419335766813533
total_cases_per_million,female_smokers,0.25419335766813533
excess_mortality_cumulative,people_fully_vaccinated_per_hundred,0.25436457004852914
people_fully_vaccinated_per_hundred,excess_mortality_cumulative,0.25436457004852914
reproduction_rate,excess_mortality_cumulative,0.2545564012606668
excess_mortality_cumulative,reproduction_rate,0.2545564012606668
extreme_poverty,cardiovasc_death_rate,0.259206772959846
cardiovasc_death_rate,extreme_poverty,0.259206772959846
hospital_beds_per_thousand,cardiovasc_death_rate,0.2592152873439612
cardiovasc_death_rate,hospital_beds_per_thousand,0.2592152873439612
people_vaccinated,total_boosters_per_hundred,0.2593759811945987
total_boosters_per_hundred,people_vaccinated,0.2593759811945987
weekly_icu_admissions_per_million,female_smokers,0.2594685300173196
female_smokers,weekly_icu_admissions_per_million,0.2594685300173196
excess_mortality_cumulative_absolute,icu_patients,0.2602732568070472
icu_patients,excess_mortality_cumulative_absolute,0.2602732568070472
human_development_index,handwashing_facilities,0.26070991540330185
handwashing_facilities,human_development_index,0.26070991540330185
icu_patients,weekly_icu_admissions,0.26198762939922365
weekly_icu_admissions,icu_patients,0.26198762939922365
new_deaths_smoothed,total_cases,0.2625160957684126
total_cases,new_deaths_smoothed,0.2625160957684126
positive_rate,people_vaccinated_per_hundred,0.2634368189560777
people_vaccinated_per_hundred,positive_rate,0.2634368189560777
people_vaccinated_per_hundred,excess_mortality_cumulative,0.26590113396519577
excess_mortality_cumulative,people_vaccinated_per_hundred,0.26590113396519577
stringency_index,cardiovasc_death_rate,0.2698782752402059
cardiovasc_death_rate,stringency_index,0.2698782752402059
weekly_hosp_admissions_per_million,new_deaths_smoothed_per_million,0.27002346715953257
people_fully_vaccinated_per_hundred,positive_rate,0.271010465939867
positive_rate,people_fully_vaccinated_per_hundred,0.271010465939867
people_vaccinated_per_hundred,total_tests_per_thousand,0.2710417803984322
total_tests_per_thousand,people_vaccinated_per_hundred,0.2710417803984322
hosp_patients,weekly_icu_admissions,0.2714859111424551
weekly_icu_admissions,hosp_patients,0.2714859111424551
people_fully_vaccinated,total_boosters_per_hundred,0.2722937026195591
total_boosters_per_hundred,people_fully_vaccinated,0.2722937026195591
total_deaths_per_million,positive_rate,0.27470668401342657
positive_rate,total_deaths_per_million,0.27470668401342657
median_age,total_deaths_per_million,0.27866798532775305
total_deaths_per_million,median_age,0.27866798532775305
total_tests_per_thousand,gdp_per_capita,0.279098270546294
gdp_per_capita,total_tests_per_thousand,0.279098270546294
female_smokers,life_expectancy,0.2799871862108038
life_expectancy,female_smokers,0.2799871862108038
excess_mortality_cumulative,median_age,0.28141448623725346
median_age,excess_mortality_cumulative,0.28141448623725346
positive_rate,total_vaccinations_per_hundred,0.2821924060942402
total_vaccinations_per_hundred,positive_rate,0.2821924060942402
total_tests_per_thousand,total_boosters_per_hundred,0.28376091966903966
total_boosters_per_hundred,total_tests_per_thousand,0.28376091966903966
total_tests_per_thousand,people_fully_vaccinated_per_hundred,0.2857734614751653
people_fully_vaccinated_per_hundred,total_tests_per_thousand,0.2857734614751653
positive_rate,total_cases_per_million,0.2875364863785565
total_cases_per_million,positive_rate,0.2875364863785565
new_deaths_per_million,new_cases_per_million,0.2883764598642678
new_cases_per_million,new_deaths_per_million,0.2883764598642678
total_boosters_per_hundred,total_vaccinations,0.28928989932117144
total_vaccinations,total_boosters_per_hundred,0.28928989932117144
excess_mortality_cumulative,human_development_index,0.2898779825033967
human_development_index,excess_mortality_cumulative,0.2898779825033967
stringency_index,male_smokers,0.29029596673193836
male_smokers,stringency_index,0.29029596673193836
excess_mortality_cumulative_per_million,male_smokers,0.290630199927197
male_smokers,excess_mortality_cumulative_per_million,0.290630199927197
total_vaccinations_per_hundred,total_tests_per_thousand,0.2913685881070152
total_tests_per_thousand,total_vaccinations_per_hundred,0.2913685881070152
new_deaths_smoothed,new_people_vaccinated_smoothed,0.29293180490976956
new_people_vaccinated_smoothed,new_deaths_smoothed,0.29293180490976956
total_deaths_per_million,excess_mortality_cumulative_absolute,0.2938641036553435
excess_mortality_cumulative_absolute,total_deaths_per_million,0.2938641036553435
life_expectancy,reproduction_rate,0.2943016043425554
reproduction_rate,life_expectancy,0.2943016043425554
total_boosters_per_hundred,positive_rate,0.29511997153635156
positive_rate,total_boosters_per_hundred,0.29511997153635156
life_expectancy,male_smokers,0.29544932133354157
male_smokers,life_expectancy,0.29544932133354157
aged_70_older,positive_rate,0.2966833204111594
positive_rate,aged_70_older,0.2966833204111594
positive_rate,aged_65_older,0.2966968636545431
aged_65_older,positive_rate,0.2966968636545431
aged_70_older,icu_patients_per_million,0.29728717755127915
icu_patients_per_million,aged_70_older,0.29728717755127915
hosp_patients_per_million,weekly_icu_admissions_per_million,0.299229417483388
weekly_icu_admissions_per_million,hosp_patients_per_million,0.299229417483388
icu_patients_per_million,aged_65_older,0.30017031591541987
aged_65_older,icu_patients_per_million,0.30017031591541987
hosp_patients,excess_mortality_cumulative_absolute,0.3004672709317386
excess_mortality_cumulative_absolute,hosp_patients,0.3004672709317386
weekly_hosp_admissions_per_million,aged_65_older,0.3007664180002629
aged_65_older,weekly_hosp_admissions_per_million,0.3007664180002629
new_vaccinations_smoothed,new_deaths_smoothed,0.3033903961547323
new_deaths_smoothed,new_vaccinations_smoothed,0.3033903961547323
reproduction_rate,gdp_per_capita,0.30489103402260914
gdp_per_capita,reproduction_rate,0.30489103402260914
weekly_hosp_admissions_per_million,aged_70_older,0.3078070181440254
aged_70_older,weekly_hosp_admissions_per_million,0.3078070181440254
human_development_index,excess_mortality_cumulative_per_million,0.31189741305699964
excess_mortality_cumulative_per_million,human_development_index,0.31189741305699964
reproduction_rate,hospital_beds_per_thousand,0.3122441532866543
hospital_beds_per_thousand,reproduction_rate,0.3122441532866543
excess_mortality_cumulative_absolute,new_tests,0.31421480218278924
new_tests,excess_mortality_cumulative_absolute,0.31421480218278924
aged_70_older,hosp_patients_per_million,0.3157555721601654
hosp_patients_per_million,aged_70_older,0.3157555721601654
diabetes_prevalence,cardiovasc_death_rate,0.31904519188198577
cardiovasc_death_rate,diabetes_prevalence,0.31904519188198577
excess_mortality_cumulative,excess_mortality_cumulative_absolute,0.3197507811316682
excess_mortality_cumulative_absolute,excess_mortality_cumulative,0.3197507811316682
weekly_hosp_admissions,icu_patients_per_million,0.3235105916468507
icu_patients_per_million,weekly_hosp_admissions,0.3235105916468507
icu_patients_per_million,female_smokers,0.32401051312126056
female_smokers,icu_patients_per_million,0.32401051312126056
median_age,diabetes_prevalence,0.3256224209792215
diabetes_prevalence,median_age,0.3256224209792215
icu_patients,weekly_hosp_admissions_per_million,0.32602194220691216
weekly_hosp_admissions_per_million,icu_patients,0.32602194220691216
median_age,stringency_index,0.32856446778183357
stringency_index,median_age,0.32856446778183357
hospital_beds_per_thousand,life_expectancy,0.3291422043634732
life_expectancy,hospital_beds_per_thousand,0.3291422043634732
female_smokers,weekly_hosp_admissions_per_million,0.3355931086493489
weekly_hosp_admissions_per_million,female_smokers,0.3355931086493489
icu_patients_per_million,new_deaths_smoothed_per_million,0.3370303575554694
weekly_hosp_admissions,excess_mortality_cumulative_absolute,0.3414387936821655
excess_mortality_cumulative_absolute,weekly_hosp_admissions,0.3414387936821655
hospital_beds_per_thousand,gdp_per_capita,0.3416186778311028
gdp_per_capita,hospital_beds_per_thousand,0.3416186778311028
total_cases,new_cases_smoothed,0.34429326953922545
new_cases_smoothed,total_cases,0.34429326953922545
reproduction_rate,female_smokers,0.3446808017628628
female_smokers,reproduction_rate,0.3446808017628628
hosp_patients_per_million,aged_65_older,0.3456365887194127
aged_65_older,hosp_patients_per_million,0.3456365887194127
hosp_patients_per_million,new_deaths_smoothed_per_million,0.3471355132336054
total_cases_per_million,excess_mortality_cumulative_per_million,0.3485656273584234
excess_mortality_cumulative_per_million,total_cases_per_million,0.3485656273584234
female_smokers,hosp_patients_per_million,0.3491581293369335
hosp_patients_per_million,female_smokers,0.3491581293369335
cardiovasc_death_rate,median_age,0.35592804387783833
median_age,cardiovasc_death_rate,0.35592804387783833
new_deaths_per_million,new_deaths_smoothed_per_million,0.3638928799272225
total_boosters_per_hundred,total_boosters,0.3654218620277749
total_boosters,total_boosters_per_hundred,0.3654218620277749
female_smokers,total_deaths_per_million,0.3681634004020207
